CustomerID,Age,Gender,Occupation,AnnualIncome,MaritalStatus,EducationLevel,City,CityTier,AccountType,AccountAgeMonths,AvgMonthlyBalance,CreditScore,LoanType,LoanStatus,EMI,HasCreditCard,CardUtilizationPct,PriorCampaignContacts,DaysSinceLastCampaignContact,PriorCampaignOutcome,_persona_archetype
CUST01104,31,Male,Self-Employed,155746.44,Married,Secondary,Bengaluru,Tier1,Savings,114,1454.45,373,Home Loan,Active,1418.09,1,77.0,0,,Never Contacted,Credit Stressed
CUST01105,29,Male,Salaried,431556.88,Married,Secondary,Patna,Tier3,Savings,72,436627.6,737,Home Loan,Closed,0.0,0,0.0,3,355.0,Failure,Mass Salaried Regular
CUST01106,55,Male,Retired,187020.72,Married,Primary,Ranchi,Tier3,Savings,197,426569.15,812,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01107,41,Female,Professional,2053036.58,Married,Tertiary,Bengaluru,Tier1,Current,23,497228.32,780,Home Loan,Active,42537.05,1,18.0,4,191.0,Failure,Priority Affluent
CUST01108,46,Female,Salaried,493446.19,Divorced,Secondary,Kochi,Tier2,Savings,150,101103.54,694,Home Loan,Active,11877.56,1,28.5,7,150.0,Failure,Mass Salaried Regular
CUST01109,58,Male,Business Owner,1240910.2,Married,Tertiary,Nagpur,Tier2,Salary,179,1148475.02,734,Home Loan,Closed,0.0,1,37.9,3,184.0,Failure,Business Growth
CUST01110,33,Male,Salaried,324550.45,Married,Secondary,Bhopal,Tier3,Salary,193,100162.53,725,Home Loan,Defaulted,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01111,34,Male,Salaried,719967.8,Divorced,Secondary,Kochi,Tier2,Savings,37,68831.55,655,None,None,0.0,1,29.3,0,,Never Contacted,Mass Salaried Regular
CUST01112,32,Male,Salaried,336096.38,Married,Secondary,Pune,Tier1,Savings,27,23156.68,629,Home Loan,Active,7372.89,0,0.0,0,,Never Contacted,Young Digital
CUST01113,55,Female,Self-Employed,120000.0,Single,Primary,Chennai,Tier1,Salary,193,9285.73,660,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01114,33,Male,Self-Employed,1426601.56,Single,Tertiary,Patna,Tier3,Salary,218,198244.06,791,Personal Loan,Active,38411.5,1,49.7,0,,Never Contacted,Business Growth
CUST01115,52,Female,Business Owner,767019.51,Married,Primary,Kolkata,Tier1,Current,25,620178.72,768,None,None,0.0,1,33.6,0,,Never Contacted,Business Growth
CUST01116,48,Male,Professional,1326369.01,Married,Tertiary,Jaipur,Tier2,Savings,75,389794.25,850,None,None,0.0,1,9.9,7,339.0,Failure,Priority Affluent
CUST01117,35,Female,Salaried,527746.4,Divorced,Secondary,Mumbai,Tier1,Current,136,37280.63,710,None,None,0.0,1,26.3,0,,Never Contacted,Mass Salaried Regular
CUST01118,60,Male,Retired,261895.02,Married,Secondary,Kolkata,Tier1,Senior Citizen,111,158987.43,774,Personal Loan,Active,7015.16,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01119,50,Male,Salaried,435282.43,Married,Secondary,Ranchi,Tier3,Salary,161,113981.04,774,Personal Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01120,38,Female,Salaried,473406.58,Married,Tertiary,Kochi,Tier2,Salary,120,17308.28,380,None,None,0.0,0,0.0,0,,Never Contacted,Credit Stressed
CUST01121,43,Male,Salaried,501921.26,Married,Secondary,Ranchi,Tier3,Savings,27,1932.67,670,Home Loan,Closed,0.0,1,4.0,13,184.0,Failure,Dormant Inactive
CUST01122,53,Male,Professional,4189859.56,Married,Tertiary,Bhopal,Tier3,Salary,134,793556.2,773,Home Loan,Defaulted,0.0,1,15.8,0,,Never Contacted,Priority Affluent
CUST01123,35,Male,Salaried,180110.02,Married,Secondary,Patna,Tier3,Savings,13,7885.32,365,Personal Loan,Closed,0.0,0,0.0,0,,Never Contacted,Credit Stressed
CUST01124,47,Male,Salaried,545819.9,Married,Secondary,Chennai,Tier1,Current,80,16040.0,750,Home Loan,Active,3821.54,1,31.5,0,,Never Contacted,Mass Salaried Regular
CUST01125,21,Female,Self-Employed,195442.73,Single,Secondary,Nagpur,Tier2,Savings,193,10507.22,632,None,None,0.0,0,0.0,2,93.0,Success,Young Digital
CUST01126,25,Female,Student,250135.01,Single,Secondary,Jaipur,Tier2,Student,64,8098.08,712,Home Loan,Active,4364.65,0,0.0,0,,Never Contacted,Young Digital
CUST01127,20,Female,Self-Employed,546040.44,Single,Unknown,Kolkata,Tier1,Salary,28,48230.69,642,Home Loan,Active,8034.14,0,0.0,0,,Never Contacted,Young Digital
CUST01128,53,Female,Salaried,135655.78,Married,Secondary,Chennai,Tier1,Salary,197,11311.29,695,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01129,42,Female,Self-Employed,159178.98,Married,Secondary,Chennai,Tier1,Savings,126,5527.04,677,Home Loan,Active,2139.6,1,6.0,0,,Never Contacted,Dormant Inactive
CUST01130,43,Female,Business Owner,476199.42,Married,Secondary,Kolkata,Tier1,Savings,216,219173.27,745,Personal Loan,Active,10383.18,0,0.0,0,,Never Contacted,Business Growth
CUST01131,40,Male,Business Owner,570991.05,Married,Secondary,Pune,Tier1,Savings,6,124657.81,726,None,None,0.0,0,0.0,0,,Never Contacted,Business Growth
CUST01132,37,Male,Salaried,516262.99,Divorced,Secondary,Delhi,Tier1,Salary,209,16478.14,641,Home Loan,Active,10072.14,0,0.0,0,,Never Contacted,Young Digital
CUST01133,38,Male,Business Owner,2153468.34,Married,Secondary,Indore,Tier2,Current,103,425373.97,801,None,None,0.0,1,10.8,0,,Never Contacted,Priority Affluent
CUST01134,77,Female,Retired,321894.91,Married,Unknown,Ranchi,Tier3,Senior Citizen,177,258806.29,800,None,None,0.0,0,0.0,2,182.0,Failure,Retiree Conservative
CUST01135,56,Female,Self-Employed,423136.91,Married,Secondary,Kolkata,Tier1,Current,233,232897.82,691,None,None,0.0,0,0.0,0,,Never Contacted,Business Growth
CUST01136,33,Female,Salaried,499296.44,Married,Tertiary,Coimbatore,Tier2,Salary,62,98383.73,745,None,None,0.0,1,34.1,0,,Never Contacted,Mass Salaried Regular
CUST01137,26,Female,Salaried,291777.66,Single,Secondary,Indore,Tier2,Savings,196,19547.73,666,None,None,0.0,0,0.0,1,94.0,Success,Young Digital
CUST01138,38,Male,Student,513098.65,Married,Secondary,Ranchi,Tier3,Student,229,15955.27,709,None,None,0.0,1,41.1,0,,Never Contacted,Young Digital
CUST01139,53,Female,Salaried,1686448.29,Married,Tertiary,Kochi,Tier2,Savings,164,2256580.94,810,Education Loan,Active,37369.63,1,12.7,0,,Never Contacted,Priority Affluent
CUST01140,32,Male,Homemaker,130170.69,Married,Primary,Patna,Tier3,Savings,53,4108.43,632,None,None,0.0,1,26.4,0,,Never Contacted,Dormant Inactive
CUST01141,39,Female,Salaried,263155.89,Single,Primary,Hyderabad,Tier1,Savings,73,128004.6,743,Home Loan,Active,5454.16,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01142,58,Female,Retired,308722.97,Married,Tertiary,Chandigarh,Tier2,Salary,177,288678.29,789,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01143,21,Male,Salaried,404209.66,Married,Secondary,Mumbai,Tier1,Salary,34,17701.65,459,Home Loan,Closed,0.0,1,72.3,0,,Never Contacted,Credit Stressed
CUST01144,46,Female,Salaried,471695.54,Married,Primary,Mumbai,Tier1,Current,128,9129.5,408,Home Loan,Active,12742.25,1,69.4,1,365.0,Other,Credit Stressed
CUST01145,39,Female,Salaried,519734.82,Married,Secondary,Hyderabad,Tier1,Savings,58,27839.94,731,Home Loan,Closed,0.0,1,21.0,2,352.0,Failure,Mass Salaried Regular
CUST01146,52,Male,Salaried,385983.71,Married,Secondary,Kochi,Tier2,Savings,211,77938.06,692,Home Loan,Active,3968.76,1,28.0,0,,Never Contacted,Mass Salaried Regular
CUST01147,48,Female,Retired,360833.69,Single,Primary,Ahmedabad,Tier2,Savings,219,165761.29,805,Personal Loan,Active,3221.4,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01148,67,Male,Homemaker,326217.84,Single,Tertiary,Hyderabad,Tier1,Senior Citizen,159,331801.52,719,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01149,33,Male,Student,825219.54,Married,Secondary,Kochi,Tier2,Student,105,9355.54,617,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01150,29,Female,Self-Employed,1132129.87,Single,Secondary,Hyderabad,Tier1,Savings,61,6779.24,436,Home Loan,Active,28877.8,0,0.0,0,,Never Contacted,Credit Stressed
CUST01151,32,Male,Salaried,747660.01,Married,Secondary,Ranchi,Tier3,Savings,159,169636.61,753,Education Loan,Active,13937.91,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01152,41,Male,Self-Employed,425280.44,Divorced,Secondary,Bengaluru,Tier1,Savings,120,3252.98,446,Home Loan,Active,3442.83,0,0.0,0,,Never Contacted,Credit Stressed
CUST01153,49,Other,Business Owner,2307646.72,Married,Tertiary,Jaipur,Tier2,Savings,123,802809.6,822,Home Loan,Closed,0.0,1,13.6,0,,Never Contacted,Priority Affluent
CUST01154,34,Female,Salaried,447354.43,Single,Tertiary,Kolkata,Tier1,Savings,238,68013.79,708,None,None,0.0,1,35.8,0,,Never Contacted,Mass Salaried Regular
CUST01155,55,Female,Student,224068.29,Divorced,Tertiary,Pune,Tier1,Student,214,29543.11,642,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01156,37,Male,Professional,1353090.35,Married,Tertiary,Chandigarh,Tier2,Savings,173,380030.09,869,Home Loan,Active,33598.26,1,15.2,0,,Never Contacted,Priority Affluent
CUST01157,30,Female,Salaried,4483357.76,Married,Unknown,Jaipur,Tier2,Savings,187,883129.96,813,None,None,0.0,1,11.6,0,,Never Contacted,Priority Affluent
CUST01158,36,Female,Professional,1331239.64,Married,Secondary,Kochi,Tier2,Savings,27,877439.31,787,Personal Loan,Active,30871.22,1,9.8,0,,Never Contacted,Priority Affluent
CUST01159,51,Male,Self-Employed,525752.09,Married,Secondary,Ahmedabad,Tier2,Savings,28,20135.2,602,Home Loan,Closed,0.0,1,26.7,0,,Never Contacted,Young Digital
CUST01160,57,Female,Retired,192939.37,Married,Primary,Bengaluru,Tier1,Savings,169,292192.74,767,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01161,33,Male,Salaried,3054562.43,Single,Tertiary,Indore,Tier2,Savings,95,298971.92,749,Education Loan,Defaulted,0.0,1,13.5,0,,Never Contacted,Priority Affluent
CUST01162,55,Male,Retired,337124.66,Married,Primary,Ahmedabad,Tier2,Current,117,3111.29,696,None,None,0.0,1,22.4,0,,Never Contacted,Dormant Inactive
CUST01163,36,Male,Salaried,229618.56,Single,Secondary,Kochi,Tier2,Savings,11,5642.89,392,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Credit Stressed
CUST01164,34,Female,Salaried,539445.48,Married,Secondary,Mumbai,Tier1,Savings,209,51773.62,719,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01165,31,Female,Salaried,497786.12,Divorced,Primary,Delhi,Tier1,Salary,78,57070.2,684,Home Loan,Active,10240.24,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01166,44,Female,Salaried,277667.42,Married,Secondary,Kochi,Tier2,Current,133,4674.92,330,Home Loan,Defaulted,0.0,1,72.3,0,,Never Contacted,Credit Stressed
CUST01167,33,Female,Salaried,238607.81,Married,Secondary,Ahmedabad,Tier2,Savings,60,1675.69,448,Home Loan,Active,2915.37,0,0.0,0,,Never Contacted,Credit Stressed
CUST01168,21,Female,Salaried,378005.36,Single,Secondary,Chennai,Tier1,Salary,65,12994.44,646,Home Loan,Active,3579.62,0,0.0,0,,Never Contacted,Young Digital
CUST01169,70,Female,Homemaker,387719.0,Married,Secondary,Chandigarh,Tier2,Senior Citizen,84,358173.35,754,None,None,0.0,1,4.1,0,,Never Contacted,Retiree Conservative
CUST01170,55,Female,Business Owner,1302548.49,Married,Primary,Mumbai,Tier1,Salary,211,508734.93,820,None,None,0.0,1,14.4,0,,Never Contacted,Priority Affluent
CUST01171,46,Male,Salaried,446416.02,Married,Primary,Indore,Tier2,Current,233,126055.89,699,Personal Loan,Defaulted,0.0,1,29.1,0,,Never Contacted,Mass Salaried Regular
CUST01172,75,Female,Retired,350139.82,Divorced,Primary,Jaipur,Tier2,Senior Citizen,59,145277.72,798,None,None,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01173,48,Female,Salaried,694637.53,Divorced,Secondary,Indore,Tier2,Salary,1,148696.91,762,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01174,60,Female,Homemaker,252294.42,Married,Secondary,Chandigarh,Tier2,Senior Citizen,59,265786.41,765,Personal Loan,Active,6891.04,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01175,37,Male,Self-Employed,381277.89,Married,Secondary,Hyderabad,Tier1,Savings,177,32573.16,627,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01176,63,Male,Retired,267670.91,Married,Tertiary,Kochi,Tier2,Senior Citizen,153,167781.29,726,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01177,21,Other,Student,406003.31,Single,Secondary,Coimbatore,Tier2,Student,102,16326.15,677,Home Loan,Active,9713.26,0,0.0,0,,Never Contacted,Young Digital
CUST01178,42,Female,Salaried,701553.59,Married,Secondary,Indore,Tier2,Savings,84,55644.12,744,Home Loan,Active,5129.35,1,24.0,0,,Never Contacted,Mass Salaried Regular
CUST01179,32,Male,Salaried,392771.88,Single,Secondary,Chandigarh,Tier2,Salary,16,51284.98,693,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01180,52,Male,Salaried,540099.35,Married,Secondary,Mumbai,Tier1,Salary,70,58612.44,703,Home Loan,Active,15137.88,1,26.3,0,,Never Contacted,Mass Salaried Regular
CUST01181,60,Male,Retired,301831.57,Married,Secondary,Hyderabad,Tier1,Senior Citizen,171,245505.0,791,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Retiree Conservative
CUST01182,42,Female,Professional,1889558.62,Married,Tertiary,Lucknow,Tier2,Savings,9,197128.51,763,Home Loan,Closed,0.0,1,11.6,0,,Never Contacted,Priority Affluent
CUST01183,40,Female,Salaried,2014931.13,Married,Tertiary,Kochi,Tier2,Savings,109,247798.49,803,Home Loan,Active,22467.35,1,12.7,1,256.0,Success,Priority Affluent
CUST01184,47,Male,Salaried,921919.5,Married,Primary,Nagpur,Tier2,Savings,239,191507.31,729,None,None,0.0,1,31.5,0,,Never Contacted,Mass Salaried Regular
CUST01185,32,Female,Salaried,495019.08,Married,Secondary,Delhi,Tier1,Salary,213,39797.18,727,Home Loan,Active,10248.33,1,25.9,0,,Never Contacted,Mass Salaried Regular
CUST01186,33,Male,Salaried,266320.48,Divorced,Secondary,Chennai,Tier1,Current,220,11431.02,539,Home Loan,Active,7369.43,0,0.0,0,,Never Contacted,Credit Stressed
CUST01187,34,Male,Salaried,775551.61,Married,Secondary,Pune,Tier1,Salary,34,45787.97,683,None,None,0.0,1,25.5,0,,Never Contacted,Mass Salaried Regular
CUST01188,42,Male,Business Owner,677469.36,Married,Tertiary,Coimbatore,Tier2,Current,72,257035.37,752,Personal Loan,Active,13173.6,1,35.4,0,,Never Contacted,Business Growth
CUST01189,35,Male,Salaried,635440.53,Married,Secondary,Lucknow,Tier2,Current,170,60965.38,697,Personal Loan,Active,7651.85,1,33.2,0,,Never Contacted,Mass Salaried Regular
CUST01190,31,Male,Self-Employed,176917.05,Single,Tertiary,Patna,Tier3,Salary,156,1609.82,688,None,None,0.0,1,2.9,0,,Never Contacted,Dormant Inactive
CUST01191,40,Male,Salaried,330775.36,Married,Secondary,Mumbai,Tier1,Savings,133,13665.14,695,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01192,35,Male,Salaried,965608.79,Divorced,Secondary,Delhi,Tier1,Savings,125,36818.5,699,Education Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01193,69,Male,Salaried,517569.43,Married,Unknown,Patna,Tier3,Senior Citizen,42,130771.8,600,None,None,0.0,0,0.0,0,,Never Contacted,Credit Stressed
CUST01194,45,Male,Business Owner,640844.68,Married,Tertiary,Chennai,Tier1,Current,36,175995.19,775,None,None,0.0,0,0.0,0,,Never Contacted,Business Growth
CUST01195,35,Female,Salaried,371465.37,Married,Secondary,Kochi,Tier2,Savings,112,11790.25,460,Personal Loan,Active,4729.93,1,71.0,0,,Never Contacted,Credit Stressed
CUST01196,34,Male,Salaried,848042.04,Married,Secondary,Ahmedabad,Tier2,Savings,155,36818.5,712,Home Loan,Active,14594.76,0,0.0,2,91.0,Other,Mass Salaried Regular
CUST01197,50,Female,Professional,333658.24,Married,Primary,Indore,Tier2,Savings,119,121130.1,710,Home Loan,Active,4749.77,0,0.0,6,299.0,Other,Mass Salaried Regular
CUST01198,33,Female,Salaried,120000.0,Married,Primary,Chennai,Tier1,Current,105,14242.32,641,Home Loan,Active,1498.51,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01199,33,Female,Salaried,855255.28,Single,Secondary,Kochi,Tier2,Salary,33,62054.7,634,Home Loan,Active,18698.79,1,30.0,1,326.0,Failure,Mass Salaried Regular
CUST01200,58,Other,Retired,367137.9,Single,Secondary,Delhi,Tier1,Savings,5,302466.22,763,Personal Loan,Active,5787.54,0,0.0,4,274.0,Failure,Retiree Conservative
CUST01201,26,Female,Salaried,338598.55,Single,Tertiary,Patna,Tier3,Savings,76,55993.24,643,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01202,36,Male,Salaried,285209.08,Married,Secondary,Kolkata,Tier1,Current,155,5099.56,666,Home Loan,Closed,0.0,1,39.8,0,,Never Contacted,Young Digital
CUST01203,48,Male,Salaried,364383.6,Married,Secondary,Chandigarh,Tier2,Savings,90,16998.37,517,Personal Loan,Closed,0.0,1,68.8,0,,Never Contacted,Credit Stressed
CUST01204,49,Female,Self-Employed,230233.98,Married,Primary,Ranchi,Tier3,Current,67,13272.44,571,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01205,42,Male,Salaried,1765783.23,Married,Primary,Bengaluru,Tier1,Salary,183,426804.77,835,Personal Loan,Active,38819.37,1,10.3,0,,Never Contacted,Priority Affluent
CUST01206,27,Male,Salaried,5440485.01,Single,Secondary,Indore,Tier2,Savings,71,606965.46,791,Personal Loan,Closed,0.0,0,0.0,0,,Never Contacted,Priority Affluent
CUST01207,36,Male,Self-Employed,197446.0,Single,Secondary,Ranchi,Tier3,Savings,117,3275.5,630,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01208,30,Male,Salaried,269142.37,Single,Tertiary,Mumbai,Tier1,Salary,31,16555.07,597,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01209,33,Female,Professional,423836.52,Married,Primary,Chennai,Tier1,Savings,213,104840.02,731,Home Loan,Active,3391.5,1,26.5,1,330.0,Failure,Mass Salaried Regular
CUST01210,60,Female,Salaried,509497.77,Married,Secondary,Chennai,Tier1,Senior Citizen,228,60026.79,711,None,None,0.0,1,27.0,0,,Never Contacted,Mass Salaried Regular
CUST01211,55,Female,Homemaker,153970.31,Divorced,Secondary,Chennai,Tier1,Salary,133,335646.42,764,None,None,0.0,1,7.8,1,264.0,Failure,Retiree Conservative
CUST01212,39,Other,Salaried,759554.05,Married,Secondary,Kochi,Tier2,Savings,238,13875.59,640,Home Loan,Active,18631.82,1,88.5,0,,Never Contacted,Credit Stressed
CUST01213,19,Female,Salaried,144084.61,Single,Unknown,Hyderabad,Tier1,Current,60,9935.86,587,None,None,0.0,0,0.0,2,182.0,Success,Young Digital
CUST01214,26,Male,Salaried,513927.03,Single,Secondary,Kochi,Tier2,Savings,201,28640.42,667,Home Loan,Active,10058.84,1,32.1,0,,Never Contacted,Mass Salaried Regular
CUST01215,38,Male,Salaried,280504.07,Single,Primary,Kochi,Tier2,Salary,237,76686.33,706,Home Loan,Active,3805.82,1,28.8,0,,Never Contacted,Mass Salaried Regular
CUST01216,46,Female,Salaried,350420.72,Divorced,Secondary,Indore,Tier2,Savings,51,12166.61,666,None,None,0.0,1,37.0,0,,Never Contacted,Young Digital
CUST01217,52,Female,Salaried,396608.5,Married,Primary,Chandigarh,Tier2,Salary,154,229679.51,726,None,None,0.0,1,32.2,0,,Never Contacted,Mass Salaried Regular
CUST01218,38,Male,Student,257634.4,Divorced,Tertiary,Ahmedabad,Tier2,Student,236,39117.02,634,None,None,0.0,0,0.0,0,,Never Contacted,Young Digital
CUST01219,33,Female,Salaried,207494.71,Single,Primary,Bhopal,Tier3,Savings,54,7961.67,621,Home Loan,Active,5329.63,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01220,29,Male,Salaried,872079.64,Single,Tertiary,Bhopal,Tier3,Salary,151,554109.8,808,Personal Loan,Active,22596.97,1,10.5,0,,Never Contacted,Priority Affluent
CUST01221,52,Female,Business Owner,2657544.46,Married,Secondary,Bengaluru,Tier1,Savings,188,319830.62,804,Personal Loan,Active,18117.8,1,7.2,0,,Never Contacted,Priority Affluent
CUST01222,28,Male,Salaried,622435.76,Married,Secondary,Kochi,Tier2,Salary,135,280280.15,748,Home Loan,Active,10185.23,1,42.8,0,,Never Contacted,Mass Salaried Regular
CUST01223,41,Female,Self-Employed,459974.63,Married,Secondary,Hyderabad,Tier1,Salary,70,4325.49,637,Home Loan,Active,11203.03,1,82.3,0,,Never Contacted,Credit Stressed
CUST01224,42,Female,Retired,361722.24,Married,Secondary,Kolkata,Tier1,Salary,126,670.83,750,Personal Loan,Active,10182.32,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01225,37,Female,Professional,556083.94,Single,Secondary,Bengaluru,Tier1,Salary,196,36818.5,714,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01226,32,Male,Self-Employed,439427.54,Single,Secondary,Bhopal,Tier3,Savings,230,79724.25,376,Home Loan,Active,10798.74,1,73.8,0,,Never Contacted,Credit Stressed
CUST01227,38,Female,Salaried,162210.66,Married,Tertiary,Jaipur,Tier2,Current,19,18856.38,601,Home Loan,Active,2311.54,0,0.0,3,326.0,Failure,Young Digital
CUST01228,30,Male,Salaried,329778.24,Single,Secondary,Ranchi,Tier3,Savings,111,60283.77,672,Home Loan,Active,4242.25,0,0.0,0,,Never Contacted,Young Digital
CUST01229,49,Female,Business Owner,1617780.01,Married,Secondary,Hyderabad,Tier1,Savings,38,74229.73,714,Personal Loan,Active,42684.39,0,0.0,0,,Never Contacted,Business Growth
CUST01230,39,Female,Business Owner,1341439.62,Married,Primary,Ahmedabad,Tier2,Salary,94,628776.49,883,Home Loan,Closed,0.0,1,16.1,0,,Never Contacted,Priority Affluent
CUST01231,50,Male,Professional,424047.91,Married,Primary,Indore,Tier2,Savings,156,72109.11,706,Home Loan,Active,9270.9,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01232,46,Female,Homemaker,221657.96,Single,Primary,Patna,Tier3,Salary,205,2322.33,693,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01233,35,Female,Salaried,921620.84,Single,Secondary,Coimbatore,Tier2,Salary,36,22322.83,740,Home Loan,Active,16344.92,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01234,53,Female,Salaried,286718.07,Married,Secondary,Pune,Tier1,Savings,147,7140.35,626,Personal Loan,Active,4126.47,1,13.7,0,,Never Contacted,Dormant Inactive
CUST01235,52,Female,Salaried,287819.69,Divorced,Secondary,Coimbatore,Tier2,Savings,41,122170.34,752,Home Loan,Active,4761.9,1,23.9,0,,Never Contacted,Mass Salaried Regular
CUST01236,35,Male,Professional,1607947.9,Married,Tertiary,Chandigarh,Tier2,Salary,12,838891.7,866,Personal Loan,Active,42380.8,1,11.2,0,,Never Contacted,Priority Affluent
CUST01237,40,Male,Salaried,597250.94,Married,Secondary,Patna,Tier3,Savings,40,47056.52,688,Personal Loan,Active,13239.82,1,28.4,0,,Never Contacted,Mass Salaried Regular
CUST01238,32,Female,Salaried,235577.21,Married,Secondary,Delhi,Tier1,Current,97,8216.78,672,Home Loan,Active,2920.77,1,20.9,0,,Never Contacted,Young Digital
CUST01239,31,Female,Salaried,501032.19,Single,Secondary,Mumbai,Tier1,Savings,59,88082.31,681,None,None,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01240,28,Female,Salaried,359256.44,Single,Secondary,Hyderabad,Tier1,Savings,95,71610.47,708,Home Loan,Closed,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01241,30,Female,Salaried,482612.06,Married,Secondary,Patna,Tier3,Savings,161,6664.8,600,Education Loan,Active,6321.47,1,74.9,0,,Never Contacted,Credit Stressed
CUST01242,36,Male,Salaried,385668.71,Single,Secondary,Bengaluru,Tier1,Savings,36,97348.82,722,Personal Loan,Defaulted,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01243,53,Male,Salaried,522399.03,Divorced,Secondary,Coimbatore,Tier2,Savings,207,23552.97,750,Home Loan,Closed,0.0,1,21.7,0,,Never Contacted,Mass Salaried Regular
CUST01244,31,Male,Salaried,2210983.77,Single,Tertiary,Bhopal,Tier3,Savings,34,614660.84,834,Home Loan,Active,55428.86,1,14.3,4,319.0,Failure,Priority Affluent
CUST01245,53,Male,Salaried,401994.68,Married,Primary,Mumbai,Tier1,Salary,148,85385.4,734,Home Loan,Closed,0.0,1,26.3,0,,Never Contacted,Mass Salaried Regular
CUST01246,45,Female,Salaried,674507.43,Married,Primary,Mumbai,Tier1,Salary,55,28631.19,686,Home Loan,Defaulted,0.0,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01247,31,Male,Homemaker,260550.92,Married,Secondary,Hyderabad,Tier1,Salary,185,3065.65,691,Home Loan,Active,6929.68,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01248,50,Male,Salaried,557932.59,Married,Secondary,Chennai,Tier1,Salary,130,30427.06,722,Auto Loan,Active,4235.68,0,0.0,0,,Never Contacted,Mass Salaried Regular
CUST01249,56,Female,Salaried,473403.84,Divorced,Primary,Ranchi,Tier3,Savings,103,16035.86,594,Education Loan,Active,9198.92,0,0.0,0,,Never Contacted,Credit Stressed
CUST01250,38,Female,Business Owner,1253725.68,Married,Tertiary,Kochi,Tier2,Salary,65,301152.64,739,None,None,0.0,1,44.4,0,,Never Contacted,Business Growth
CUST01251,43,Female,Business Owner,1673544.65,Married,Tertiary,Mumbai,Tier1,Savings,154,1414217.2,815,Personal Loan,Defaulted,0.0,1,15.9,0,,Never Contacted,Priority Affluent
CUST01252,36,Female,Salaried,1788721.71,Married,Secondary,Ahmedabad,Tier2,Savings,11,502110.9,820,Home Loan,Closed,0.0,1,15.4,0,,Never Contacted,Priority Affluent
CUST01253,52,Female,Professional,2463934.79,Married,Secondary,Delhi,Tier1,Salary,36,259572.55,777,Personal Loan,Closed,0.0,1,11.3,0,,Never Contacted,Priority Affluent
CUST01254,34,Male,Homemaker,279529.5,Single,Tertiary,Ranchi,Tier3,Savings,67,6487.7,571,None,None,0.0,0,0.0,0,,Never Contacted,Dormant Inactive
CUST01255,27,Male,Professional,782997.45,Single,Secondary,Kochi,Tier2,Current,35,134179.93,713,Home Loan,Active,10437.53,1,35.8,0,,Never Contacted,Mass Salaried Regular
CUST01256,43,Male,Salaried,467371.32,Married,Secondary,Patna,Tier3,Salary,17,24379.69,431,Home Loan,Closed,0.0,1,73.0,0,,Never Contacted,Credit Stressed
